Character,ID,File,Context,English,简体中文
Narr,2134,Item- Remittance,OnUseInvInventory,No... One every month! At a hundred k a pop!,不……每个月都有！每次十万！
Narr,2135,Item- Remittance,OnUseInvInventory,Nazari! That lying yuppie shit. How much goes to line her pockets?,Nazari！这个满嘴谎话的雅皮混蛋。有多少落进了她的腰包？
Narr,2136,Item- Remittance,OnUseInvInventory,You can bet Roth's made payments to Trinity. But I don't have their business ID to check against,你可以打赌Roth也给Trinity付过款。不过我没有他们的公司代码来核对
Narr,2137,Item- Remittance,OnUseInvInventory,And wouldn't tell me anything I don't know already,而且它也不会告诉我什么我不知道的
,1212,Item- Remittance,Item Description,"A long list of payments made by Dr. Roth to various companies, though it only shows their business IDs. I could cross-check this with any other IDs I come across",一长串Dr. Roth付给各个公司的款项，不过只显示了他们的公司代码。我可以拿它跟我碰到的任何其他代码交叉核对
,1213,Item- HDD,Item Description,"It's a small metal box with two sockets on it, so some electronic thing? Writing on the back: HDD DK23BA-20GB",一个小金属盒，上面有两个插口，看着像某种电子设备？背面写着：HDD DK23BA-20GB
,1214,Item- Trolley,Item Description,"The trolley's missing a wheel, won't get far",推车少了一个轮子，走不远
,1215,Item- Fan,Item Description,A heavy pedestal fan in gun-metal grey ,一台沉重的落地扇，枪灰色
,1216,Item- Cord,Item Description,A long extension lead,一根长延长线
,1217,Item- Screwdriver,Item Description,A robust flathead screwdriver,一把结实的一字螺丝刀
,1218,Item- Grenade,Item Description,The... hive... hums and vibrates in my hand,这……蜂巢……在我手里嗡嗡震动
Narr,2138,Item- Downpipe,OnUseInvInventory,"I manage to feed the cord through the pipe and tie it off, forming a crude hook",我设法把绳子穿过管子，打了个结，做成一个粗糙的钩子
,1219,Item- Downpipe,Item Description,A bent section of downpipe,一段弯曲的落水管
,1220,Item- Grapple,Item Description,I've looped the cord through the bent downpipe. Makes a serviceable hook. Might take my weight,我把绳子穿过弯曲的落水管。做成一个凑合的钩子。也许能承受我的重量
,1221,Item- VacBag,Item Description,A spare vacuum cleaner bag. Made of some paper/polyester hybrid,一个备用的吸尘器袋。由某种纸和聚酯混合材料制成
,1222,Item- Jack,Item Description,"Steel car jack. Pumping the lever forces it open, lifting whatever's on top",钢制千斤顶。压动杠杆使它张开，把上面的东西顶起来
,1223,Item- Hook,Item Description,A hefty iron meat hook with a cruel tip. It's welded to the end of the winch chain to form a makeshift hoist,一个沉重的铁肉钩，尖端狠毒。它焊在绞盘链条的末端，做成一个简陋的吊具
,1224,Item- Tag,Item Description,"The tag was from a cat-collar, a simple flat disk stamped 'Muffin'",牌子来自一个猫项圈，一块简单的扁圆盘，上面压着「Muffin」
,1225,Item- WireCutters,Item Description,"The wire-cutters are old, but functional",这把钢丝钳虽然旧了，但还能用
,1226,Item- Cable,Item Description,A short length of sturdy power-cord,一小段结实的电源线
,1227,Item- Ice,Item Description,The dry ice burns my fingers,干冰烫伤我的手指
,1228,Item- Pebble,Item Description,Some chunks of masonry I've chipped from the wall,我从墙上凿下来的几块砖石
,1229,Item- Broom,Item Description,A long handled broom. It's missing more than a few bristles,一把长柄扫帚。缺的刷毛不止几根
Narr,2139,Item- Cup,OnUseInvInventory,"The cup's plastic, so breaking it won't give me anything sharp I can use",杯子是塑料的，所以砸碎也弄不出我能用的锋利东西
,1230,Item- Cup,Item Description,"A grubby plastic cup. I'd kill for a drop of water, maybe he'll fill it for me if I ask",一个脏兮兮的塑料杯。我为了一滴水什么都肯干，也许我问他，他会帮我装满
Narr,2551,Item- Toothbrush,OnUseInvInventory,"Even sharpened, a bit of plastic'll never cut through the cable",就算磨尖了，一小块塑料也永远割不断电缆
,1231,Item- Toothbrush,Item Description,The toothbrush looks like it's been used to clean engine parts,这把牙刷看着像被用来清洁发动机零件
,1232,Item- CuttingTorch,Item Description,"A coil of grubby rubber hose, ending in the head of a cutting torch",一卷脏兮兮的橡胶软管，末端是割枪头
,1233,Item- MapTrain,Item Description,"I found a map of the Wunyerra. Shows roads, trails and train lines, but no secret laboratories",我找到了一张Wunyerra的地图。标着公路、小径和铁路线，但没有秘密实验室
,1234,Item- Rifle,Item Description,"The rifle we took from the Trinity soldier. Modern thing. Looks like a toy, bites like a rottweiler",我们从Trinity士兵那里拿的步枪。现代玩意儿。看着像玩具，咬起人来像罗威纳犬
,1235,Item- MetalDetector,Item Description,A beaten up old metal detector,一台破旧的老金属探测器
,1236,Item- Goggles,Item Description,A set of night vision goggles taken from the soldier Holden captured in his bunker. The insectile green lenses give me the creeps,一副夜视护目镜，取自Holden在地堡里抓到的士兵。那昆虫般的绿色镜片让我毛骨悚然
,1237,Item- Cartridge,Item Description,A cartridge of some kind. The note attached is in my handwriting!,某种卡带。附着的便条是我的笔迹！
Narr,2110,Item- Tube,OnUseInvInventory,A shorter tube's no good to me,短一点的管子对我没用
,1238,Item- Tube,Item Description,Length of 1/4 inch rubber tubing,一段1/4英寸的橡胶管
Narr,2140,Item- GeigerCounter,OnUseInvInventory,I don't want to open it up without reason,没有理由我不想把它拆开
Narr,2141,Item- GeigerCounter,Use screwdriver to open geiger counter,I remove the screws,我拧下螺丝
Narr,2142,Item- GeigerCounter,Use screwdriver to open geiger counter,There's a burned out component here. Metal cylinder in a broken glass tube,这里有个烧坏的部件。一个金属圆筒，装在一根破损的玻璃管里
Narr,2143,Item- GeigerCounter,Use screwdriver to open geiger counter,Wonder if anyone knows what it is...,不知道有没有人知道这是什么……
,1239,Item- GeigerCounter,Use screwdriver to open geiger counter,I've removed the broken component from the old Geiger counter. Needs a replacement,我把破损的部件从旧盖革计数器里取了出来。需要换个新的
Narr,2144,Item- GeigerCounter,Use screwdriver to open geiger counter,It's already open,它已经打开了
Narr,2145,Item- GeigerCounter,Use screwdriver to open geiger counter,Should be working fine now,现在应该好用了
Narr,2146,Item- GeigerCounter,Fix geiger counter,I press the tube into its housing,我把管子按进它的外壳
Narr,2147,Item- GeigerCounter,Fix geiger counter,Now to test whether it works,现在测试一下能不能用
,1240,Item- GeigerCounter,Fix geiger counter,I've fixed Holden's old Geiger counter. Now I can compare the levels with the computer controlled sensors in the reactor and hopefully get some peace of mind,我修好了Holden的旧盖革计数器。现在我可以拿它跟反应堆里电脑控制的传感器比对读数，希望能安心一些
Narr,2148,Item- GeigerCounter,Fix geiger counter,No use putting the broken one back,把坏的放回去没有意义
Narr,2149,Item- GeigerCounter,Fix geiger counter,Wrong tool for the job. Need a screwdriver to get it open,工具不对。得要螺丝刀才能打开
,1241,Item- GeigerCounter,UpdateDescription,They let me keep Holden's old Geiger counter... Might come in useful since we're sitting on a nuclear waste dump,他们让我留着Holden的旧盖革计数器……既然我们坐在核废料场上，也许会派上用场
,1242,Item- GeigerCounter,UpdateDescription,Holden's old Geiger counter should be working now,Holden的旧盖革计数器现在应该能用了
,1243,Item- GeigerCounter,Item Description,"A yellow metal box with a handle, a meter, and a knob. I guess it's an EM Pulse coil?",一个带手柄、表头和旋钮的黄色金属盒。我猜这是个电磁脉冲线圈？
,1244,Item- CoffeeBeans,Item Description,Handful of dark roasted coffee beans,一把深度烘焙的咖啡豆
Narr,2273,Item- Compact,OnUseInvInventory,Maybe if I ground them first...,也许我先把它们磨碎……
,1245,Item- Compact,Item Description,A makeup compact with a small powder brush and mirror. The makeup's all been used though,一个化妆粉盒，带一把小粉刷和一面镜子。不过化妆粉已经用光了
,1246,Item- CompactCoffee,Item Description,I've filled the compact with finely ground coffee. It has a small powder brush and mirror,我把粉盒里装满了细磨的咖啡粉。它带一把小粉刷和一面镜子
,1247,Item- FoodTicketSoup,Item Description,A ticket to redeem for a meal. Hearty Vegetable soup,一张兑换一餐的票。浓汤蔬菜汤
,1248,Item- FoodTicketSteak,Item Description,A ticket to redeem for a meal. Scotch fillet steak with pepper sauce,一张兑换一餐的票。黑胡椒酱苏格兰菲力牛排
,1249,Item- Soup,Item Description,A bowl of vegetable soup. Would have preferred the steak,一碗蔬菜汤。我本来想要牛排的
,1250,Item- SoupSpoon,Item Description,Spoon came with the soup. I wonder if the steak comes with a knife...,勺子是跟汤一起来的。不知道牛排配不配刀……
,1251,Item- Steak,Item Description,"Nice bit of steak, scalloped potatoes and French beans. Doesn't smell too bad",不错的一块牛排，配焗土豆片和法国豆。闻着不算太差
,1252,Item- LabKnife,Item Description,"A sharp, serrated steak knife",一把锋利的锯齿牛排刀
,1253,Item- AccessCard,Item Description,The plastic card gives me access around the facility,这张塑料卡让我可以在设施里通行
,1254,Item- AccessCardRoth,Item Description,Roth's keycard. Hope he doesn't notice it's missing before I get a chance to put it back,Roth的门禁卡。希望他在我有机会放回去之前没发现丢了
,1255,Item- CartridgeHeal,Item Description,It's a quantum computer cartridge. Loaded with a program that will supposedly stop these hallucinations,这是一个量子计算机卡带。里面装着据说能阻止这些幻觉的程序
,1256,Item- Wrench,Item Description,I nicked a sturdy pipe wrench from the reactor room,我从反应堆房间顺了一把结实的管钳
,1257,Item- Gum,Item Description,Packet of nicotine gum I found in Klein's locker,在Klein储物柜里发现的一包尼古丁口香糖
,1258,Item- Pliers,Item Description,A shiny pair of forceps made from strong surgical steel,一把光亮的止血钳，用坚韧的手术钢制成
,1259,Item- ScrewdriverLab,Item Description,A small Phillips screwdriver with a grubby plastic handle,一把小号十字螺丝刀，塑料手柄脏兮兮的
Narr,2150,Item- Coathanger,Untwist coathanger with forceps,"Gripping the forceps, I untwist the stiff wire",我抓着止血钳，把硬邦邦的铁丝拧直
Narr,2539,Item- Coathanger,Untwist coathanger with forceps,"Unless I want to play the triangle, that won't do nothing",除非我想敲三角铁，不然这没用
Narr,2547,Item- Coathanger,Untwist coathanger with forceps,I don't see the point with the hanger like this,衣架现在这样，我看不出有什么意义
,1260,Item- Coathanger,Item Description,"Coat hanger, made of thick wire",衣架，用粗铁丝做的
Narr,2548,Item- CoathangerWire,OnUseInvInventory,I moisten some gum and squash the sticky mess on the end,我把口香糖弄湿，把黏糊糊的一团压在末端
,1261,Item- CoathangerWire,OnUseInvInventory,I've stuck some gum to the end of the straightened length of wire,我在拧直的那段铁丝末端粘了些口香糖
,1262,Item- CoathangerWire,Item Description,I've untwisted the coat hanger wire into a longer section,我把衣架铁丝拧成了更长的一段
Narr,2151,Item- Mask,OnUseInvInventory,I twist out the screws and a jumble of wire and tubing bursts from the casing,我拧出螺丝，一团乱糟糟的电线和管子从外壳里迸了出来
Narr,2152,Item- Mask,Open mask but don't know what you're looking for,"Finding nothing inside I can recognize, let alone use, I wrestle it back together",里面没发现我认得的东西，更别说能用的了，我费力把它重新装回去
Narr,2153,Item- Mask,Open mask and find Geiger tube thing you needed,Nestled amongst them I spot a familiar component,在它们中间，我发现一个眼熟的部件
Mick,1431,Item- Mask,Open mask and find Geiger tube thing you needed,A Geiger-Müller tube,盖革-米勒管
Mick,1432,Item- Mask,Open mask and find Geiger tube thing you needed,Same as the one from my Geiger counter,跟我盖革计数器里的那根一样
Narr,2154,Item- Mask,Open mask and find Geiger tube thing you needed,Wouldn't have expected to find that in a simple gas mask,没想到会在一个普通防毒面具里发现这个
Narr,2155,Item- Mask,Open mask and find Geiger tube thing you needed,It's definitely more than just a gas mask,它绝对不只是个防毒面具
Narr,2156,Item- Mask,Already got component don't need to open it again,I've got all I need from the mask,我已经从面罩里拿到了我需要的东西
,1263,Item- Mask,Item Description,"It looks like some kind of gas mask. A hose, full of tubes and wires snakes from the front. I should see if anyone knows what it is",看着像某种防毒面具。前面伸出一根软管，里面满是管子和电线。我该看看有没有人知道这是什么
,1264,Item- GeigerTubeBroken,Item Description,A scorched metal cylinder inside a broken glass bulb. The letters CI-3BG are readable under a layer of soot. Someone here must know what it means,一个烧焦的金属圆筒，装在破碎的玻璃泡里。烟灰下能辨认出字母 CI-3BG。这里肯定有人知道这是什么意思
,1265,Item- GeigerTubeFixed,Item Description,Looks like I found a replacement tube for the Geiger counter,看来我找到了盖革计数器的替换管
,1266,Item- FounderPhoto,UpdateDescription,"A photo of two of Trinity's founders, Holden and Roth. The photo's been cut to remove the third founder. Why?",Trinity两位创始人的照片，Holden和Roth。照片被剪掉了，去掉了第三位创始人。为什么？
,1267,Item- FounderPhoto,Item Description,"A photo of Trinity's founders. I know Roth and Holden, but the part showing the third, a woman, has been sliced off. Grace wants me to show it around, find out who she was",Trinity创始人的照片。我认识Roth和Holden，不过显示第三位、一个女人的部分被剪掉了。Grace想让我拿着它四处问，查出她是谁
,1268,Item- FounderPhotoAll,UpdateDescription,"A photo of the three founders of Trinity. Maxwell Holden, Gideon Roth, and his wife, Sophia. Her face is familiar... but where from?",Trinity三位创始人的照片。Maxwell Holden、Gideon Roth，还有他的妻子Sophia。她的脸很眼熟……可在哪见过？
,1269,Item- FounderPhotoAll,UpdateDescription,"A photo of the three founders of Trinity. Maxwell Holden, Gideon Roth, and his wife, Sophia. I found her in a coma, hidden in a secret room!",Trinity三位创始人的照片。Maxwell Holden、Gideon Roth，还有他的妻子Sophia。我发现她昏迷着，藏在一个秘密房间里！
,1270,Item- FounderPhotoAll,Item Description,"A photo of the three founders of Trinity. Maxwell Holden, Gideon Roth, and his wife Sophia",Trinity三位创始人的照片。Maxwell Holden、Gideon Roth，还有他的妻子Sophia
,1271,Item- JerrycanLab,Item Description,The jerrycan is filled with diesel. I should take it up top,油桶里灌满了柴油。我该把它带到上面去
,1272,Item- Extinguisher,Item Description,A portable CO2 fire extinguisher,一个便携式二氧化碳灭火器
,1273,Item- CartridgeErase,Item Description,The program on this cartridge will burn the time travel ability out of anyone its run on,这个卡带里的程序会烧毁任何运行它的人的时间旅行能力
,1274,Item- Pistol,Item Description,The detective's pistol feels cold and heavy in my hand,警探的手枪握在手里又冷又沉
,1275,Item- Battery,Item Description,Holden wanted a D cell battery. Found one in a toy train,Holden想要一节D型电池。在一个玩具火车里找到了一节
,1276,Item- Zapper,Item Description,"An EM pulse coil, bodged together from a hair dryer and an arc welder by the looks of it",一个电磁脉冲线圈，看着像是用吹风机和电弧焊机拼凑起来的
Narr,2157,Item- Probe,OnUseInvInventory,I hook the leads at the base of the probe up to the battery,我把探针底部的导线接到电池上
Narr,2158,Item- Probe,OnUseInvInventory,"There's a smell of burning flux, and it starts smoking",一股助焊剂烧焦的味道，它开始冒烟
Narr,2159,Item- Probe,OnUseInvInventory,"I yank the cables quickly. As is, the probe's shorting the battery",我赶紧把线拔掉。这样下去，探针会让电池短路
,1277,Item- Probe,Item Description,Some kind of probe. Dr. Klein's no doubt. Two leads at the base where it plugs into something,某种探针。无疑是Dr. Klein的。底部有两根导线，用来插到什么东西上
Narr,2160,Item- ProbeBroken,OnUseInvInventory,I hook the leads at the base of the probe up to the battery,我把探针底部的导线接到电池上
Narr,2161,Item- ProbeBroken,OnUseInvInventory,I'm rewarded with an ominous distorted whine,换来的是一阵不祥的失真尖啸
Narr,2162,Item- ProbeBroken,OnUseInvInventory,The leads won't connect. Might have better luck with the battery though,导线接不上。也许换电池会更有运气
,1278,Item- ProbeBroken,Item Description,Mulindji obliterated the end of the probe. Left a pole with two ragged ends of wire sticking out the top,穆林吉把探针的顶端毁了。只剩一根杆子，顶端露出两根参差不齐的电线头
,1279,Item- ProbeFixed,Item Description,Probe leads are attached to Holden's battery,探针的导线已经接到Holden的电池上
Narr,2163,Item- ZapperBroken,Use capacitor on broken zapper,I plug the cylinder into Holden's pulse coil,我把圆筒插进Holden的脉冲线圈
Mick,1433,Item- ZapperBroken,Use capacitor on broken zapper,Ow! Bloody thing!,哎哟！该死的东西！
Narr,2164,Item- ZapperBroken,Use capacitor on broken zapper,"Seems to work, but I'll leave it apart until I need it",看来能用，不过我先把它拆着，等需要时再装
Narr,2165,Item- ZapperBroken,Use defib on broken zapper,I might be able to get enough charge from the defibrillator...,我也许能从除颤器里得到足够的电量……
Narr,2166,Item- ZapperBroken,Use defib on broken zapper,But I can't fit the paddles into the terminals on the pulse coil,不过我没法把电极板塞进脉冲线圈的接线柱
Narr,2167,Item- ZapperBroken,Use defib wires on broken zapper,I twist the exposed defibrillator wires around the terminals on the pulse coil,我把除颤器裸露的电线缠绕在脉冲线圈的接线柱上
Narr,2168,Item- ZapperBroken,Use defib wires on broken zapper,This might just do it!,这也许行得通！
,1280,Item- ZapperBroken,Use defib wires on broken zapper,"The EM pulse coil should be working again. It's not pretty, but it never was",电磁脉冲线圈应该又能用了。不好看，不过它一直就没好看过
Narr,2169,Item- ZapperBroken,Use scissors on broken zapper,There's nothing on the coil to cut,线圈上没有需要剪的东西
Narr,2170,Item- ZapperBroken,Use scissors on broken zapper,Though the scissors could pass as wire strippers if I had something to plug into the battery,不过要是我有东西能接到电池上，这把剪刀可以充当剥线钳
,1281,Item- ZapperBroken,Item Description,"Max's EM pulse coil is in bits, victim of Dr. Klein's curiosity",Max的电磁脉冲线圈被拆成了碎片，是Dr. Klein的好奇心的受害者
,1282,Item- SuperCap,Item Description,Homemade battery from Max's EMP gun. HIGH V SUPERCAP is written in texta.  There's two sockets for connecting wires,Max的电磁脉冲枪上的自制电池。用马克笔写着「高压超级电容」。有两个接线的插口
Narr,2171,Item- Floss,OnUseInvInventory,If I find some use for the floss I can cut a piece then,要是我找到牙线的用处，到时候可以剪一段
,1283,Item- Floss,Item Description,Fresh-mint dental floss. Not surprised Dr. Klein is fastidious about his dental hygiene,薄荷味的新牙线。难怪Dr. Klein这么讲究牙齿卫生
,1284,Item- Scissors,Item Description,"Small scissors from a first aid kit, made for cutting bandages",急救包里的小剪刀，用来剪绷带的
Narr,2172,Item- FishHook,OnUseInvInventory,"I manage to thread the floss through the hook, and tie a decent clinch",我设法把牙线穿过鱼钩，打了个像样的收紧结
,1285,Item- FishHook,Item Description,"A small, sharp fish hook",一个小小的锋利鱼钩
,1286,Item- FlossHook,Item Description,I've tied the floss to the fish hook,我把牙线系在了鱼钩上
,1287,Item- Magnet,Item Description,"Another obscure bit of technology. Two heavy metal plates, with a sturdy hinge. Don't know what it does, but someone must",又一个晦涩难懂的科技产物。两块沉重的金属板，带一个结实的铰链。不知道它是干什么的，不过肯定有人知道
Narr,2173,Item- JerrycanEsc,OnUseInvInventory,"The bandage soaks up petrol nicely, but don't see how it'll be useful like this",绷带把汽油吸得很好，不过我看不出这样有什么用
,1288,Item- JerrycanEsc,Item Description,An empty jerrycan,一个空油桶
,1289,Item- AccessCardSanj,Item Description,Sanjay's access card,Sanjay的门禁卡
,1290,Item- Bandage,Item Description,A roll of gauze bandage,一卷纱布绷带
Narr,2174,Item- Sprayer,Mick fills up the sprayer with petrol,"An idea forming, I fill the sprayer with diesel and toss the empty can",我心里有了个想法，把喷雾器灌满柴油，扔掉空罐子
,1291,Item- Sprayer,Mick fills up the sprayer with petrol,"A pressure sprayer, filled with diesel. Pump it by hand, pull the trigger on the wand, and fuel sprays out the end",一个压力喷雾器，装满了柴油。用手按压，扣动喷杆上的扳机，燃料就从末端喷出
Mick,1434,Item- Sprayer,Mick fills up the sprayer with petrol,"If I can light the nozzle, I might have something",要是我能把喷嘴点着，也许就有东西了
Narr,2175,Item- Sprayer,Use bandager with sprayer before it's filled with petrol,"If I wrap the bandage around the nozzle, it'd stay damp, but I can't see the point",我要是把绷带缠在喷嘴上，它能保持湿润，不过我看不出有什么意义
Narr,2176,Item- Sprayer,Wrap bandage over sprayer,I soak the bandage in diesel and wrap it around the sprayer's nozzle,我把绷带浸满柴油，缠在喷雾器的喷嘴上
Mick,1435,Item- Sprayer,Wrap bandage over sprayer,Getting somewhere,有点进展了
,1292,Item- Sprayer,Item Description,"A pressure sprayer. Pump it by hand, pull the trigger on the wand, and water sprays out the end",一个压力喷雾器。用手按压，扣动喷杆上的扳机，水就从末端喷出
Narr,2177,Item- SprayerBandage,OnUseInvInventory,Diesel don't light as easy as regular petrol. A spark won't cut it,柴油不像普通汽油那么容易点着。一个火花不管用
Narr,2197,Item- SprayerBandage,OnUseInvInventory,I'll need a fair sized flame to get it to light,我需要一团像样大小的火焰才能点着它
,1293,Item- SprayerBandage,Item Description,"I've wrapped a bandage around the end of the sprayer, it's soaked with petrol",我在喷雾器末端缠了一条绷带，浸满了汽油
,1294,Item- Flamer,Item Description,It'll serve as a flamethrower,它可以当喷火器用
Narr,2198,Item- Defib,OnUseInvInventory,I need it working right now!,我现在就需要它能用！
Narr,2199,Item- Defib,OnUseInvInventory,I manage to cut and strip the wires that lead to the paddles,我设法剪断并剥开通向电极板的电线
Narr,2200,Item- Defib,OnUseInvInventory,Knife's been through a lot and lost its edge. Not much use here,刀经历了太多，刃已经钝了。在这儿没多大用
,1295,Item- Defib,Item Description,"A portable defibrillator. Holding a button charges it, another delivers a high voltage shock",一台便携式除颤器。按住一个按钮充电，另一个按钮释放高压电击
,1296,Item- DefibCut,Item Description,"A portable defibrillator. Holding a button charges it, another delivers a high voltage shock. I've cut the wires now",一台便携式除颤器。按住一个按钮充电，另一个按钮释放高压电击。我现在把线剪断了
,1297,Item- Shrapnel,Item Description,"The sheet steel is warped, and blackened on an edge, but still polished enough to see my reflection in it",这块钢板已经翘曲，一边烧黑了，不过还是够光亮，能照出我的倒影
,1298,Item- TopicRailwayShooting,Item Description,They'd shot that man in cold blood! Who are they?,他们冷血地枪杀了那个人！他们是谁？
,1299,Item- TopicPhone,Item Description,"If I can't call my sister, how will I find this funeral I'm supposed to go to?",要是我不能给我姐姐打电话，我怎么找到我该去的葬礼在哪？
,1300,Item- TopicCar,Item Description,"No keys in the wrecked car, but maybe they're around here somewhere",报废的车里没有钥匙，不过也许就在这附近什么地方
,1301,Item- TopicMadness,UpdateDescription,"Maybe there's something to what the reporter was saying, folks going nuts, violent. Sarah had to close down the shelter",也许那个记者说的有点道理，人们发疯、暴力。Sarah不得不关掉了收容所
,1303,Item- TopicMadness,UpdateDescription,Folks have been going nuts... But if I told people the things I've seen they'd say the same about me. And I know what I saw,人们一直在发疯……可我要是把我见过的东西告诉别人，他们也会这么说我。而我知道我看见了什么
,1306,Item- TopicMadness,UpdateDescription,Butcher said the phase-flip makes you see things. He's clearly affected. With the things I've been seeing... I s'pose I am too,屠夫说相位翻转会让你看到东西。他显然受了影响。以我一直看到的这些东西……我想我也是
,1309,Item- TopicMadness,UpdateDescription,"All this dying and jumping back is scrambling my brains, making me see monsters and shit. Gotta do something about it before I'm madder than Holden... a gibbering wreck",这些死了又跳回去的经历在搅乱我的脑子，让我看到怪物什么的。得在我变得比Holden还疯之前想办法……变成个语无伦次的废人
,1310,Item- TopicMadness,UpdateDescription,Dr. Roth says he can stop me going nuts... If I trust him. He won't take responsibility for the people he left to go mad on the street though,Dr. Roth说他能阻止我发疯……前提是我信任他。不过对于他任其在街头发疯的那些人，他不肯负责
,1311,Item- TopicMadness,UpdateDescription,I have to do something about these hallucinations before I kill someone else. Annie said to meet her in the lab and she can sort it out,我得在杀死别人之前想办法解决这些幻觉。Annie说在实验室见她，她能搞定
,1312,Item- TopicMadness,Item Description,The reporter's asking about mental illness?,记者在问精神疾病的事？
,1313,Item- TopicAbductions,Item Description,Reporter wants to know about people going missing. Dunno what she's on about...,记者想知道有关人们失踪的事。不知道她在说什么……
,1314,Item- TopicMalingee,UpdateDescription,"Soldiers, with black suits, insectile goggles. I can see why folks'd give 'em a name like 'mulindji'. They'd shot that old timer up on the railway, taken the reporter. Thrown me in the water to drown",士兵，穿着黑色制服，戴着昆虫似的护目镜。我明白为什么人们会给他们起名叫「穆林吉」。他们在铁路上枪杀了那个老头，带走了记者。把我扔进水里淹死
,1315,Item- TopicMalingee,UpdateDescription,"Soldiers, with black suits, insectile goggles. They'd shot that old timer, taken the reporter, thrown me in the water to drown. Bill called 'em 'mulindji'. Now he's dead too",士兵，穿着黑色制服，戴着昆虫似的护目镜。他们枪杀了那个老头，带走了记者，把我扔进水里淹死。Bill管他们叫「穆林吉」。现在他也死了
,1316,Item- TopicMalingee,UpdateDescription,Those soldiers... I guess they aren't the mulindji Bill talked about after all. But who are they?,那些士兵……我猜他们终究不是Bill说的穆林吉。可他们是谁？
,1317,Item- TopicMalingee,UpdateDescription,Those soldiers with the black suits and insectile goggles... They work for a company called Trinity Biotech. What were they up to?,那些穿黑色制服、戴昆虫似护目镜的士兵……他们为一家叫Trinity Biotech的公司工作。他们在干什么？
,1319,Item- TopicMalingee,Item Description,"Mulindji. I can see why folks'd call them that. Those black suits, goggles. They'd shot that old timer up on the railway, taken the reporter",穆林吉。我明白为什么人们会这么叫他们。那些黑色制服，护目镜。他们在铁路上枪杀了那个老头，带走了记者
,1320,Item- TopicReporter,UpdateDescription,"That reporter, Angela Grace... Where've they taken her? Was she somewhere under the water, with a bag over her head?",那个记者，Angela Grace……他们把她带到哪去了？她是不是被蒙着头套，关在水下什么地方？
,1321,Item- TopicReporter,UpdateDescription,"That reporter, Angela Grace... She's alive and well in Trinity's labs",那个记者，Angela Grace……她安然无恙地在Trinity的实验室里
,1322,Item- TopicReporter,Item Description,"That reporter, Angela... Why've they taken her? What has she uncovered?",那个记者，Angela……他们为什么抓她？她发现了什么？
,1323,Item- TopicBodies,Item Description,All those bodies under the water... must be the missing homeless folks. Why would anyone do that?,水下那些尸体……肯定是失踪的流浪汉。为什么会有人做这种事？
,1324,Item- TopicLooping,UpdateDescription,"I have been going back in time. Or seeing the future, if there's any difference. Holden called it a phase-flip, a natural defense mechanism triggered by brain death",我一直在回到过去。或者说看到未来，要是这两者有区别的话。Holden管它叫相位翻转，一种由脑死亡触发的天然防御机制
,1325,Item- TopicLooping,Item Description,I know I drowned down there... but here I am. Did I travel back in time? Imagine the whole thing? How can this be happening to me?,我知道我在那下面淹死了……可我在这儿。我回到过去了？是想象出来的？这怎么会发生在我身上？
,1326,Item- TopicFuneral,Item Description,"If I can get a current paper, it might have mum's funeral notice. Time and place...",要是我能弄到一份最新的报纸，也许有妈的葬礼通知。时间和地点……
,1327,Item- TopicCold,Item Description,"The night air is freezing. I need to get dry or it's frostbite, gangrene, hypothermia... another homeless victim for the winter statistics",夜里的空气冻死人。我得弄干，否则就是冻伤、坏疽、体温过低……又一个进冬季统计数据的流浪受害者
,1328,Item- TopicBill,UpdateDescription,"Holden claims he was framed for murdering Bill, and the others that have been pinned on the Bucket Butcher. Either he's lying, or someone else is killing people",Holden声称他被栽赃杀了Bill，还有其他那些被算在桶屠夫头上的案子。要么他在撒谎，要么有别人在杀人
,1329,Item- TopicBill,Item Description,DLPURGE- Poor Bill. I wish I hadn't got you mixed up in all this,DLPURGE- 可怜的Bill。我真希望没把你卷进这一切里
,1330,Item- TopicDetective,Item Description,That man in the yellow jacket... The leader of the mulindji?,那个穿黄夹克的男人……穆林吉的头儿？
,1331,Item- TopicMoney,Item Description,"I need money to get outta town, and that reporter, Grace, said her paper would buy my story",我需要钱离开这个镇子，而那个记者Grace说她的报社会买我的故事
,1332,Item- TopicSon,UpdateDescription,I saw Alec... Is he alive? Is he haunting me? Am I going crazy?,我看到了Alec……他还活着吗？他在缠着我吗？我是不是疯了？
,1974,Item- TopicSon,UpdateDescription,I must be hallucinating that Alec is still alive. Madness brought on by the phase-flip to torment me,我一定是在幻觉里觉得Alec还活着。相位翻转引起的疯狂来折磨我
,1333,Item- TopicSon,Item Description,DLPURGE- Alec! My son! He's alive!,DLPURGE- Alec！我儿子！他还活着！
,1334,Item- TopicNurse,Item Description,That nurse... I think she put something in my drip. She's trying to kill me!,那个护士……我想她在我的点滴里放了东西。她想杀我！
,1335,Item- TopicButcher,UpdateDescription,There's been a spate of killings by a man wearing one of those floppy bucket hats. They call him the Bucket Butcher. Catchy,有一连串的杀人案，凶手戴着一顶软塌塌的桶形帽。他们管他叫桶屠夫。挺响亮
,1336,Item- TopicButcher,UpdateDescription,So the Bucket Butcher everyone's been after is Maxwell Holden. Co-founder of Trinity Biotech,所以大家一直在追的桶屠夫就是Maxwell Holden。Trinity Biotech的联合创始人
